time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Adopted,23,12
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Care ceased for any other reason,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Care taken by another local authority,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Child moved abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Died,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",20,11
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Moved into independent living (with no formalised support),10,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Moved into independent living (with supportive accommodation),49,26
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Residence order or child arrangement order granted,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,9,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,47,25
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Sentenced to custody,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Special guardianship orders,16,9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Total,185,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,1 to 4 years,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,10 to 15 years,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,16 years,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,17 years,6,33
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,18 years and over,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,5 to 9 years,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,Total,18,100
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Age on ceasing,Under 1 year,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Gender,Female,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Gender,Male,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Gender,Total,18,100
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Accommodation on remand ended,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Adopted,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Care ceased for any other reason,6,33
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Care taken by another local authority,10,56
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Child moved abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Died,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Moved into independent living (with supportive accommodation),c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Residence order or child arrangement order granted,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Sentenced to custody,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Special guardianship orders,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Total,18,100
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Reason episode ceased,Transferred to residential care funded by adult social services,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,1 to 4 years,12,12
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,10 to 15 years,8,8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,16 years,9,9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,17 years,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,18 years and over,55,54
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,5 to 9 years,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,Total,102,100
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Age on ceasing,Under 1 year,11,11
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Gender,Female,34,33
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Gender,Male,68,67
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Gender,Total,102,100
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Accommodation on remand ended,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Adopted,9,9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Care ceased for any other reason,55,54
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Care taken by another local authority,10,10
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Child moved abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Died,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Moved into independent living (with no formalised support),0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Moved into independent living (with supportive accommodation),0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Residence order or child arrangement order granted,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,8,8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Reason episode ceased,Sentenced to custody,0,0
