time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,2856,514,524,18.3,140,4.9,1012,35.4,2557,460.2,446,17.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,2288,309.3,175,7.6,0,0,38,1.7,2213,299.1,171,7.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2049,286.7,380,18.5,191,9.3,145,7.1,1848,258.6,320,17.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,4196,454.2,628,15,283,6.7,1007,24,3864,418.3,567,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3879,483.2,593,15.3,8,0.2,759,19.6,3619,450.8,532,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,3439,419.1,585,17,199,5.8,c,c,3103,378.2,497,16
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3043,469.8,341,11.2,130,4.3,1082,35.6,2912,449.6,316,10.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,1892,334.1,231,12.2,84,4.4,615,32.5,1816,320.7,206,11.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,2023,379.7,116,5.7,15,0.7,398,19.7,1955,367,104,5.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,3683,532.7,754,20.5,64,1.7,1360,36.9,3260,471.5,623,19.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,3338,543.6,830,24.9,791,23.7,8,0.2,2838,462.2,641,22.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1428,388.8,279,19.5,25,1.8,386,27,1296,352.8,246,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1477,323.3,206,13.9,61,4.1,333,22.5,1387,303.6,190,13.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,5175,693.9,869,16.8,29,0.6,1353,26.1,4764,638.8,791,16.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1256,287.5,185,14.7,47,3.7,371,29.5,1143,261.7,158,13.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2543,561.2,542,21.3,341,13.4,818,32.2,2289,505.1,473,20.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3538,550.5,624,17.6,404,11.4,578,16.3,3255,506.5,532,16.3
2014,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,657780,571.7,154800,23.5,92450,14.1,128910,19.6,570790,496.1,124970,21.9
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,34600,658.8,7930,22.9,1950,5.6,9870,28.5,30280,576.7,6530,21.6
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,103570,686,28290,27.3,12080,11.7,24120,23.3,87440,579.2,22130,25.3
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,76330,670.9,19510,25.6,15080,19.8,15620,20.5,64900,570.4,15300,23.6
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,60540,629.9,14740,24.4,12860,21.2,11410,18.9,52930,550.8,11830,22.4
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,76650,612.6,14780,19.3,11090,14.5,17290,22.6,67400,538.7,12270,18.2
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,56710,445.1,12730,22.4,2830,5,13080,23.1,49680,389.9,10510,21.2
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,88160,467.1,14280,16.2,7200,8.2,12710,14.4,81060,429.5,12500,15.4
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,102620,542.8,28860,28.1,23610,23,13280,12.9,85990,454.8,22630,26.3
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,58610,548,13680,23.3,5740,9.8,11520,19.7,51100,477.8,11270,22.1
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,35380,513.6,5450,15.4,3260,9.2,4160,11.8,32710,474.8,4800,14.7
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,52790,440.4,8840,16.7,3940,7.5,8550,16.2,48350,403.4,7700,15.9
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1465,642.7,231,15.8,413,28.2,411,28.1,1327,582.2,203,15.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,6516,650.2,1787,27.4,470,7.2,2509,38.5,5412,540,1363,25.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,2434,607.2,489,20.1,132,5.4,458,18.8,2236,557.8,428,19.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1246,617.2,198,15.9,21,1.7,129,10.4,1156,572.6,180,15.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2456,774,370,15.1,12,0.5,924,37.6,2271,715.7,336,14.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2811,507.8,508,18.1,c,c,748,26.6,2544,459.6,433,17
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,2257,557.5,541,24,91,4,1246,55.2,1974,487.6,468,23.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,5574,922.5,1710,30.7,18,0.3,1262,22.6,4598,760.9,1343,29.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1673,609,344,20.6,24,1.4,545,32.6,1510,549.7,307,20.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1871,635.8,356,19,17,0.9,691,36.9,1709,580.8,303,17.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2965,700.3,676,22.8,675,22.8,910,30.7,2594,612.7,564,21.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3328,609.8,718,21.6,77,2.3,37,1.1,2953,541.1,603,20.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,1696,439.5,290,17.1,19,1.1,229,13.5,1580,409.5,267,16.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3290,1132.3,1005,30.5,168,5.1,1400,42.6,2721,936.4,799,29.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4776,728.7,1065,22.3,536,11.2,1653,34.6,4261,650.2,918,21.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,3220,760.5,793,24.6,222,6.9,696,21.6,2725,643.6,649,23.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2856,381,645,22.6,275,9.6,142,5,2529,337.3,539,21.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2720,411.4,671,24.7,106,3.9,484,17.8,2356,356.3,513,21.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,6736,716,1924,28.6,937,13.9,2494,37,5580,593.2,1496,26.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1761,625.2,287,16.3,50,2.8,565,32.1,1595,566.3,242,15.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,3312,1022.7,1202,36.3,629,19,1045,31.6,2550,787.4,863,33.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,19460,797.9,6035,31,584,3,69,0.4,15757,646.1,4529,28.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,8602,959.6,2021,23.5,856,10,3878,45.1,7600,847.8,1669,22
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,13222,1171.3,4215,31.9,4870,36.8,4088,30.9,10614,940.2,3036,28.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,2120,370.8,384,18.1,79,3.7,454,21.4,1909,333.9,319,16.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3785,748.8,1010,26.7,403,10.6,0,0,3241,641.2,829,25.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,2897,554.2,621,21.4,437,15.1,411,14.2,2549,487.7,521,20.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,3121,582.5,968,31,138,4.4,1169,37.5,2593,484,800,30.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2950,813.3,703,23.8,121,4.1,482,16.3,2543,701.1,573,22.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,2746,450.1,552,20.1,653,23.8,723,26.3,2441,400.1,463,19
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,1591,326.8,364,22.9,51,3.2,566,35.6,1443,296.4,301,20.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2457,463.8,767,31.2,350,14.2,411,16.7,1966,371.1,567,28.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1688,381.1,375,22.2,548,32.5,261,15.5,1458,329.2,304,20.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4497,663.3,1494,33.2,34,0.8,2883,64.1,3787,558.6,1191,31.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4066,602.4,895,22,17,0.4,21,0.5,3646,540.2,744,20.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,1754,355.5,353,20.1,6,0.3,608,34.7,1593,322.9,305,19.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,5246,379.3,873,16.6,246,4.7,1427,27.2,4764,344.4,766,16.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,4493,984.2,1547,34.4,1642,36.5,839,18.7,3439,753.3,1061,30.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,6782,1043.8,2528,37.3,642,9.5,1735,25.6,5109,786.3,1714,33.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2761,435.3,424,15.4,0,0,c,c,2564,404.3,381,14.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4473,810,947,21.2,871,19.5,1495,33.4,3983,721.3,780,19.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4081,416.6,911,22.3,290,7.1,972,23.8,3593,366.8,773,21.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11939,752.8,2816,23.6,1169,9.8,2703,22.6,10439,658.2,2313,22.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,3106,902.2,581,18.7,567,18.3,95,3.1,2833,822.9,509,18
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1774,501.8,439,24.7,572,32.2,583,32.9,1599,452.3,376,23.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,5496,464,1297,23.6,1972,35.9,1343,24.4,4843,408.9,1103,22.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,4040,719.9,911,22.5,902,22.3,334,8.3,3578,637.6,805,22.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,9478,826.1,2637,27.8,2177,23,2877,30.4,7847,683.9,2075,26.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,9481,1376.7,3049,32.2,4001,42.2,22,0.2,7396,1073.9,2149,29.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1424,391.9,200,14,25,1.8,587,41.2,1315,361.9,192,14.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,2766,478.9,344,12.4,315,11.4,580,21,2572,445.3,320,12.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,12556,810.7,3887,31,4677,37.2,2483,19.8,10264,662.7,2980,29
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,4453,559.8,1315,29.5,1935,43.5,803,18,3821,480.4,1055,27.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6049,449.3,1479,24.5,418,6.9,1896,31.3,5293,393.1,1197,22.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,6238,443.2,1226,19.7,505,8.1,677,10.9,5604,398.2,1049,18.7
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,13273,833.8,2737,20.6,3814,28.7,2847,21.4,12195,766.1,2382,19.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,6245,977.9,1958,31.4,1181,18.9,0,0,4921,770.6,1290,26.2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,8716,535.8,1752,20.1,8,0.1,2069,23.7,8042,494.3,1513,18.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,241,309.2,46,19.1,c,c,58,24.1,222,284.8,45,20.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,13815,493.4,1906,13.8,707,5.1,4474,32.4,12550,448.2,1664,13.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,6000,821,1051,17.5,52,0.9,2009,33.5,5470,748.5,943,17.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3452,510.5,630,18.3,325,9.4,594,17.2,3151,465.9,555,17.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,2579,714.4,574,22.3,637,24.7,c,c,2182,604.4,456,20.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,3742,486.7,676,18.1,46,1.2,408,10.9,3400,442.2,607,17.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2089,348,438,21,930,44.5,239,11.4,1792,298.5,362,20.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2419,533.8,406,16.8,221,9.1,631,26.1,2231,492.3,362,16.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,9628,565.5,984,10.2,317,3.3,2857,29.7,8644,507.7,905,10.5
